identity_id;user_id;changed;del;standard;name;organization;email;reply-to;bcc;signature;html_signature
2613;2097;2018-03-02 10:42:31.0;0;1;*;*;*;*;*;NULL;1
2614;2098;2018-08-16 11:35:52.0;0;1;*;*;*;*;*;NULL;1
2615;2099;2017-12-27 11:34:53.0;0;1;*;*;*;*;*;NULL;0
2616;2096;2017-12-27 13:42:59.0;0;0;*;*;*;*;*;NULL;1
2617;2100;2017-12-28 02:14:04.0;0;1;*;*;*;*;*;NULL;1
2618;2100;2017-12-28 02:13:44.0;0;0;*;*;*;*;*;NULL;1
2619;2101;2017-12-28 02:29:26.0;0;1;*;*;*;*;*;NULL;1
2620;2102;2017-12-28 02:49:09.0;0;1;*;*;*;*;*;NULL;0
2621;2103;2017-12-30 21:50:24.0;0;1;*;*;*;*;*;NULL;1
2622;2104;2017-12-28 21:14:34.0;0;1;*;*;*;*;*;NULL;1
2623;2105;2017-12-28 14:28:29.0;0;1;*;*;*;*;*;NULL;1
2624;2106;2017-12-28 14:37:26.0;0;1;*;*;*;*;*;NULL;1
2625;2107;2017-12-28 15:57:52.0;0;1;*;*;*;*;*;NULL;0
2626;2108;2018-01-02 15:14:55.0;0;1;*;*;*;*;*;NULL;0
2627;2109;2018-02-20 16:54:07.0;0;1;*;*;*;*;*;NULL;1
2628;2110;2018-01-02 15:53:21.0;0;1;*;*;*;*;*;NULL;0
2629;2111;2018-06-21 11:12:25.0;0;1;*;*;*;*;*;NULL;0
2630;2112;2018-08-23 15:30:45.0;0;1;*;*;*;*;*;NULL;0
2631;2113;2018-01-05 12:30:19.0;0;1;*;*;*;*;*;NULL;0
2632;2114;2018-01-07 10:35:40.0;0;1;*;*;*;*;*;NULL;0
2633;2115;2018-01-08 11:32:40.0;0;1;*;*;*;*;*;NULL;0
2634;2116;2018-01-11 10:46:30.0;0;1;*;*;*;*;*;NULL;0
2635;2079;2018-01-11 11:12:58.0;0;1;*;*;*;*;*;NULL;0
2636;2117;2018-01-14 20:22:09.0;0;1;*;*;*;*;*;NULL;1
2637;2118;2018-01-15 10:57:49.0;0;1;*;*;*;*;*;NULL;0
2638;2119;2018-01-15 11:32:35.0;0;1;*;*;*;*;*;NULL;0
2639;2120;2018-01-16 14:38:55.0;0;1;*;*;*;*;*;NULL;0
2640;2121;2018-01-18 08:07:23.0;0;1;*;*;*;*;*;NULL;0
2641;2122;2018-01-19 10:08:38.0;0;1;*;*;*;*;*;NULL;0
2642;494;2018-01-20 14:39:49.0;0;0;*;*;*;*;*;NULL;0
2643;2123;2018-01-26 15:30:29.0;0;1;*;*;*;*;*;NULL;0
2644;2124;2018-01-29 11:54:32.0;0;1;*;*;*;*;*;NULL;0
2645;2125;2018-02-09 08:12:06.0;0;1;*;*;*;*;*;NULL;0
2646;2126;2018-02-09 10:31:24.0;0;1;*;*;*;*;*;NULL;0
2647;2127;2018-02-12 16:01:10.0;0;1;*;*;*;*;*;NULL;0
2648;2128;2018-02-12 16:02:12.0;0;1;*;*;*;*;*;NULL;0
2649;2129;2018-02-12 16:02:59.0;0;1;*;*;*;*;*;NULL;0
2650;2130;2018-02-12 16:03:33.0;0;1;*;*;*;*;*;NULL;0
2651;2131;2018-07-26 21:28:08.0;0;1;*;*;*;*;*;NULL;0
2652;2132;2018-02-13 14:45:31.0;0;1;*;*;*;*;*;NULL;0
2653;2133;2018-02-14 16:07:26.0;0;1;*;*;*;*;*;NULL;0
2654;2134;2018-02-20 09:54:49.0;0;1;*;*;*;*;*;NULL;0
2655;2135;2018-03-02 10:53:41.0;0;1;*;*;*;*;*;NULL;1
2656;2136;2018-02-20 17:47:29.0;0;1;*;*;*;*;*;NULL;0
2657;2137;2018-02-22 17:15:38.0;0;1;*;*;*;*;*;NULL;0
2658;2138;2018-03-02 10:28:30.0;0;1;*;*;*;*;*;NULL;0
2659;2139;2018-02-24 04:32:56.0;0;1;*;*;*;*;*;NULL;0
2660;2140;2018-03-14 09:27:47.0;0;1;*;*;*;*;*;NULL;0
2661;2141;2018-03-16 10:23:53.0;0;1;*;*;*;*;*;NULL;0
2662;2142;2018-03-21 17:13:24.0;0;1;*;*;*;*;*;NULL;0
2663;2143;2018-03-28 13:40:13.0;0;1;*;*;*;*;*;NULL;0
2664;2144;2018-03-30 05:23:37.0;0;1;*;*;*;*;*;NULL;0
2665;2145;2018-04-03 21:31:59.0;0;1;*;*;*;*;*;NULL;0
2666;2146;2018-04-06 15:26:52.0;0;1;*;*;*;*;*;NULL;0
2667;2147;2018-04-18 12:53:02.0;0;1;*;*;*;*;*;NULL;0
2668;2148;2018-04-18 13:11:46.0;0;1;*;*;*;*;*;NULL;0
2669;2149;2018-04-20 07:43:45.0;0;1;*;*;*;*;*;NULL;0
2670;2149;2018-04-20 08:29:17.0;0;0;*;*;*;*;*;NULL;0
2671;2150;2018-04-23 11:52:34.0;0;1;*;*;*;*;*;NULL;0
2672;2151;2018-04-24 16:57:41.0;0;1;*;*;*;*;*;NULL;0
2673;2152;2018-04-24 20:49:20.0;0;1;*;*;*;*;*;NULL;0
2674;2153;2018-04-27 18:02:17.0;0;1;*;*;*;*;*;NULL;0
2675;2154;2018-04-30 18:29:16.0;0;1;*;*;*;*;*;NULL;0
2676;2155;2018-05-01 03:42:55.0;0;1;*;*;*;*;*;NULL;0
2677;2156;2018-05-06 14:55:13.0;0;1;*;*;*;*;*;NULL;0
2678;2157;2018-05-07 11:33:50.0;0;1;*;*;*;*;*;NULL;0
2679;2158;2018-05-15 17:08:58.0;0;1;*;*;*;*;*;NULL;0
2680;2159;2018-09-07 17:02:18.0;0;1;*;*;*;*;*;NULL;0
2681;2160;2018-05-23 14:31:01.0;0;1;*;*;*;*;*;NULL;0
2682;2161;2018-05-23 14:38:09.0;0;1;*;*;*;*;*;NULL;0
2683;2162;2018-05-24 11:02:42.0;0;1;*;*;*;*;*;NULL;0
2684;2163;2018-05-25 20:46:43.0;0;1;*;*;*;*;*;NULL;0
2685;2164;2018-06-01 20:03:40.0;0;1;*;*;*;*;*;NULL;0
2686;2165;2018-06-04 03:26:48.0;0;1;*;*;*;*;*;NULL;0
2687;2166;2018-06-06 09:53:55.0;0;1;*;*;*;*;*;NULL;1
2688;2167;2018-06-06 14:42:03.0;0;1;*;*;*;*;*;NULL;0
2689;1119;2018-06-08 00:21:04.0;0;0;*;*;*;*;*;NULL;0
2690;2168;2018-06-12 16:49:32.0;0;1;*;*;*;*;*;NULL;0
2691;2169;2018-06-13 19:31:15.0;0;1;*;*;*;*;*;NULL;0
2692;2170;2018-06-20 12:56:00.0;0;1;*;*;*;*;*;NULL;0
2693;2171;2018-06-21 13:43:51.0;0;1;*;*;*;*;*;NULL;0
2694;2172;2018-07-02 11:18:22.0;0;1;*;*;*;*;*;NULL;0
2695;2173;2018-07-02 15:21:32.0;0;1;*;*;*;*;*;NULL;0
2696;2174;2018-07-02 15:27:52.0;0;1;*;*;*;*;*;NULL;0
2697;2175;2018-07-12 14:50:17.0;0;1;*;*;*;*;*;NULL;0
2698;2176;2018-07-14 15:54:23.0;0;1;*;*;*;*;*;NULL;0
2699;2177;2018-07-14 15:54:39.0;0;1;*;*;*;*;*;NULL;0
2700;2178;2018-07-14 16:01:32.0;0;1;*;*;*;*;*;NULL;0
2701;2179;2018-07-19 00:24:56.0;0;1;*;*;*;*;*;NULL;0
2702;2180;2018-07-24 17:13:02.0;0;1;*;*;*;*;*;NULL;0
2703;2181;2018-07-31 11:25:31.0;0;1;*;*;*;*;*;NULL;0
2704;2182;2018-08-27 16:57:19.0;0;1;*;*;*;*;*;NULL;0
2705;2183;2018-08-07 11:46:43.0;0;1;*;*;*;*;*;NULL;0
2706;2184;2018-08-17 13:05:05.0;0;1;*;*;*;*;*;NULL;0
2707;2185;2018-08-17 14:50:45.0;0;1;*;*;*;*;*;NULL;0
2708;2186;2016-11-01 21:06:34.0;0;1;*;*;*;*;*;NULL;0
2709;2187;2018-09-07 15:56:56.0;0;1;*;*;*;*;*;NULL;0
2710;2188;2018-09-11 15:49:37.0;0;1;*;*;*;*;*;NULL;0
2711;2189;2018-09-12 13:59:51.0;0;1;*;*;*;*;*;NULL;0
2712;2190;2018-09-13 14:25:30.0;0;1;*;*;*;*;*;NULL;0
2713;2191;2018-09-13 14:56:38.0;0;1;*;*;*;*;*;NULL;0
2714;2192;2018-09-18 22:29:08.0;0;1;*;*;*;*;*;NULL;0
2715;2193;2018-09-20 17:53:42.0;0;1;*;*;*;*;*;NULL;0
2716;2194;2018-09-25 12:41:20.0;0;1;*;*;*;*;*;NULL;1
2717;2195;2018-09-28 13:05:00.0;0;1;*;*;*;*;*;NULL;0
2718;2196;2018-10-03 14:05:53.0;0;1;*;*;*;*;*;NULL;0
2719;2197;2018-10-03 14:55:04.0;0;1;*;*;*;*;*;NULL;0
2720;2198;2018-10-05 11:58:16.0;0;1;*;*;*;*;*;NULL;0
2721;2199;2018-10-05 16:30:09.0;0;1;*;*;*;*;*;NULL;0
2722;2200;2018-10-06 23:26:34.0;0;1;*;*;*;*;*;NULL;0
2723;2201;2018-10-08 13:21:54.0;0;0;*;*;*;*;*;NULL;0
2724;2201;2018-10-08 13:47:09.0;1;1;*;*;*;*;*;NULL;0
2725;2202;2018-10-08 23:24:13.0;0;1;*;*;*;*;*;NULL;0
2726;2203;2018-10-11 10:54:13.0;0;1;*;*;*;*;*;NULL;0
2727;2204;2018-10-18 12:06:49.0;0;1;*;*;*;*;*;NULL;0
2728;2205;2018-10-24 17:32:28.0;0;1;*;*;*;*;*;NULL;0
